line_id,paragraphID,sentence ID,topic,prompt,sentence
290,772,5,lung,How do lungs work?,The remaining oxygen enters the body.
290,772,6,lung,How do lungs work?,The remaining carbon dioxide is expelled through the mouth.
291,773,1,mineral,How do minerals form?,Magma cools inside the crust.
291,773,2,mineral,How do minerals form?,Magma crystalizes.
291,773,3,mineral,How do minerals form?,Lava cools on the surface.
291,773,4,mineral,How do minerals form?,Lava crystalizes.
291,773,5,mineral,How do minerals form?,Minerals dissolved in water crystlize.
292,775,1,mineral,How do minerals form?,There are places inside Earth where rock will melt.
292,775,2,mineral,How do minerals form?,"Melted rock inside the Earth is also called molten rock, or magma."
292,775,3,mineral,How do minerals form?,"Magma moves up through Earth's crust, but it does not always reach the surface."
292,775,4,mineral,How do minerals form?,"When magma erupts onto Earth's surface, it is known as lava."
292,775,5,mineral,How do minerals form?,As lava flows from volcanoes it starts to cool.
292,775,6,mineral,How do minerals form?,Minerals form when magma and lava cool.
293,779,1,water,How do plants obtain and use water?,Plants absorb water from the ground through their root systems.
293,779,2,water,How do plants obtain and use water?,"Using sunlight, the plant separates the hydrogen and oxygen molecules through the process of photosynthesis."
293,779,3,water,How do plants obtain and use water?,The plant releases the oxygen into the atmosphere.
293,779,4,water,How do plants obtain and use water?,Combines the hydrogen with carbon dioxide to create an intermediate.
293,779,5,water,How do plants obtain and use water?,The intermediate is used to produce glucose which is the plant's food.
294,782,1,seed dispersal,How do plants use animals to help disburse their seeds?,Plants create light weight seeds.
294,782,2,seed dispersal,How do plants use animals to help disburse their seeds?,The wind is able to blow the seeds off of the plants.
294,782,3,seed dispersal,How do plants use animals to help disburse their seeds?,The wind carries the seeds through the air to other areas.
294,782,4,seed dispersal,How do plants use animals to help disburse their seeds?,The seeds get caught in the fur of animals.
294,782,5,seed dispersal,How do plants use animals to help disburse their seeds?,The animals move and lay down on the ground.
294,782,6,seed dispersal,How do plants use animals to help disburse their seeds?,The seeds get deposited on the ground.
294,782,7,seed dispersal,How do plants use animals to help disburse their seeds?,The seeds become plants.
295,783,1,seed dispersal,How do plants use animals to help disburse their seeds?,Plants produce fruit which contain seeds of the plant.
295,783,2,seed dispersal,How do plants use animals to help disburse their seeds?,An animal eats the fruit from a plant.
295,783,3,seed dispersal,How do plants use animals to help disburse their seeds?,The animal digests the fruit.
295,783,4,seed dispersal,How do plants use animals to help disburse their seeds?,The seeds are not digested.
295,783,5,seed dispersal,How do plants use animals to help disburse their seeds?,The seeds pass through the animal's digestive system.
295,783,6,seed dispersal,How do plants use animals to help disburse their seeds?,The seeds are in the animal's droppings.
295,783,7,seed dispersal,How do plants use animals to help disburse their seeds?,The seeds are now in another location and can grow.
296,784,1,seed dispersal,How do plants use animals to help disburse their seeds?,A plant produces a fruit with seeds in it.
296,784,2,seed dispersal,How do plants use animals to help disburse their seeds?,An animal eats the fruit.
296,784,3,seed dispersal,How do plants use animals to help disburse their seeds?,The animal wanders to another area.
296,784,4,seed dispersal,How do plants use animals to help disburse their seeds?,The animal defecates.
296,784,5,seed dispersal,How do plants use animals to help disburse their seeds?,The seeds are included in the waste.
296,784,6,seed dispersal,How do plants use animals to help disburse their seeds?,The seeds produce a new plant.
297,791,1,solar panels,How do solar panels generate electricity?,Photovoltaic cells are solar cells.
297,791,2,solar panels,How do solar panels generate electricity?,Photovoltaic cell is made from silicon.
297,791,3,solar panels,How do solar panels generate electricity?,Sun shines on the solar cells which generates DC electricity.
297,791,4,solar panels,How do solar panels generate electricity?,Electricity is fed into an inverter to change it to AC electricity.
297,791,5,solar panels,How do solar panels generate electricity?,Electricity is then sent into the home to be used.
297,791,6,solar panels,How do solar panels generate electricity?,Extra electricity can be sent to the main power grid for others.
298,794,1,lungs,How do the lungs work?,Air enters the lungs through bronchial tubes.
298,794,2,lungs,How do the lungs work?,Air enters bronchioles.
298,794,3,lungs,How do the lungs work?,Bronchioles have tiny air sacs called alveoli.
298,794,4,lungs,How do the lungs work?,Alveoli surrounded by small blood vessels.
298,794,5,lungs,How do the lungs work?,Oxygen absorbed by small blood vessels.
298,794,6,lungs,How do the lungs work?,Vessels deliver oxygen to every cell in the body.
298,794,7,lungs,How do the lungs work?,Blood brings carbon dioxide back to lungs.
298,794,8,lungs,How do the lungs work?,Carbon dioxide released when you exhale.
299,795,1,lungs,How do the lungs work?,You breathe in.
299,795,2,lungs,How do the lungs work?,"Air goes through all the little branches in your lungs to fill up the air sacs, or alveoli."
299,795,3,lungs,How do the lungs work?,Oxygen goes through the walls of the alveoli and into the capillaries.
299,795,4,lungs,How do the lungs work?,The oxygen goes into the bloodstream.
299,795,5,lungs,How do the lungs work?,Oxygen is left and carbon dioxide is picked up.
299,795,6,lungs,How do the lungs work?,You breathe it out through your lungs.
300,796,1,lungs,How do the lungs work?,Air is brought in through the mouth.
300,796,2,lungs,How do the lungs work?,Passes through the lungs.
300,796,3,lungs,How do the lungs work?,And into the bronchial tissue.
300,796,4,lungs,How do the lungs work?,The carbon dioxide is removed.
300,796,5,lungs,How do the lungs work?,The lungs bring the oxygen to the rest of the body.
301,807,1,ice cubes,How do you make ice cubes?,Get an ice cube tray.
301,807,2,ice cubes,How do you make ice cubes?,Fill the tray with cool water.
301,807,3,ice cubes,How do you make ice cubes?,Place the tray in the freezer.
301,807,4,ice cubes,How do you make ice cubes?,Leave the tray in the freezer for a few hours.
301,807,5,ice cubes,How do you make ice cubes?,Take they tray out of the freezer.
301,807,6,ice cubes,How do you make ice cubes?,Pop the ice cubes out of tray.
302,808,1,ice cubes,How do you make ice cubes?,You find an empty ice cube tray.
302,808,2,ice cubes,How do you make ice cubes?,You fill the tray with warm water.
302,808,3,ice cubes,How do you make ice cubes?,"You carefully place the tray on an even surface in a freezer that is at least 32 degree Farhenheit, the freezing point of water."
302,808,4,ice cubes,How do you make ice cubes?,The water begins to get colder until it starts to freeze solid.
302,808,5,ice cubes,How do you make ice cubes?,"The water expands as it freezes, one of the few liquids that has greater volume as a solid."
302,808,6,ice cubes,How do you make ice cubes?,"Because you used warm water, the gasses in the water had evaporated out, so you will have nice clear ice cubes without cracks from the trapped gasses."
303,817,1,sewing machine,How does a battery-operated sewing machine work?,Energy is stored in a battery.
303,817,2,sewing machine,How does a battery-operated sewing machine work?,The energy is released from the battery as electrical current.
303,817,3,sewing machine,How does a battery-operated sewing machine work?,The electrical current goes to a motor.
303,817,4,sewing machine,How does a battery-operated sewing machine work?,The motor makes the needle of the sewing machine go up and down.
303,817,5,sewing machine,How does a battery-operated sewing machine work?,The needle is pressed through the piece of clothing at a constant rate.
303,817,6,sewing machine,How does a battery-operated sewing machine work?,Thread is attached and used to stitch the clothing.
